cohort_date,first_session_segment,day_n,target_date,is_eligible,cohort_size,retained_visitors,retention_rate,data_origin
2015-07-10,all,7,2015-07-17,true,11973,44,0.0036749352710264763,real
2015-07-10,all,14,2015-07-24,true,11973,29,0.0024221164286310866,real
2015-07-10,all,30,2015-08-09,true,11973,10,0.0008352125615969264,real
2015-07-10,browse_only,1,2015-07-11,true,11742,210,0.01788451711803781,real
2015-07-10,browse_only,3,2015-07-13,true,11742,108,0.009197751660705161,real
2015-07-10,browse_only,7,2015-07-17,true,11742,41,0.003491739056378811,real
2015-07-10,browse_only,14,2015-07-24,true,11742,29,0.0024697666496337933,real
2015-07-10,browse_only,30,2015-08-09,true,11742,9,0.0007664793050587634,real
2015-07-10,cart_no_purchase,1,2015-07-11,true,176,6,0.03409090909090909,real
2015-07-10,cart_no_purchase,3,2015-07-13,true,176,9,0.05113636363636364,real
2015-07-10,cart_no_purchase,7,2015-07-17,true,176,1,0.005681818181818182,real
2015-07-10,cart_no_purchase,14,2015-07-24,true,176,0,0.0,real
2015-07-10,cart_no_purchase,30,2015-08-09,true,176,1,0.005681818181818182,real
2015-07-10,first_session_purchase,1,2015-07-11,true,55,3,0.05454545454545454,real
2015-07-10,first_session_purchase,3,2015-07-13,true,55,2,0.03636363636363636,real
2015-07-10,first_session_purchase,7,2015-07-17,true,55,2,0.03636363636363636,real
2015-07-10,first_session_purchase,14,2015-07-24,true,55,0,0.0,real
2015-07-10,first_session_purchase,30,2015-08-09,true,55,0,0.0,real
2015-07-11,all,1,2015-07-12,true,13055,220,0.01685178092684795,real
2015-07-11,all,3,2015-07-14,true,13055,63,0.00482573726541555,real
2015-07-11,all,7,2015-07-18,true,13055,44,0.00337035618536959,real
2015-07-11,all,14,2015-07-25,true,13055,26,0.001991574109536576,real
2015-07-11,all,30,2015-08-10,true,13055,8,0.0006127920337035619,real
2015-07-11,browse_only,1,2015-07-12,true,12902,207,0.016044024182297317,real
2015-07-11,browse_only,3,2015-07-14,true,12902,59,0.004572934428770733,real
2015-07-11,browse_only,7,2015-07-18,true,12902,40,0.0031002945279801583,real
2015-07-11,browse_only,14,2015-07-25,true,12902,25,0.0019376840799875989,real
2015-07-11,browse_only,30,2015-08-10,true,12902,8,0.0006200589055960316,real
2015-07-11,cart_no_purchase,1,2015-07-12,true,123,11,0.08943089430894309,real
2015-07-11,cart_no_purchase,3,2015-07-14,true,123,4,0.032520325203252036,real
2015-07-11,cart_no_purchase,7,2015-07-18,true,123,4,0.032520325203252036,real
2015-07-11,cart_no_purchase,14,2015-07-25,true,123,1,0.008130081300813009,real
2015-07-11,cart_no_purchase,30,2015-08-10,true,123,0,0.0,real
2015-07-11,first_session_purchase,1,2015-07-12,true,30,2,0.06666666666666667,real
2015-07-11,first_session_purchase,3,2015-07-14,true,30,0,0.0,real
2015-07-11,first_session_purchase,7,2015-07-18,true,30,0,0.0,real
2015-07-11,first_session_purchase,14,2015-07-25,true,30,0,0.0,real
2015-07-11,first_session_purchase,30,2015-08-10,true,30,0,0.0,real
2015-07-12,all,1,2015-07-13,true,13233,247,0.018665457568200712,real
2015-07-12,all,3,2015-07-15,true,13233,86,0.006498904254515227,real
2015-07-12,all,7,2015-07-19,true,13233,39,0.0029471775107685334,real
2015-07-12,all,14,2015-07-26,true,13233,37,0.002796040202523993,real
2015-07-12,all,30,2015-08-11,true,13233,9,0.0006801178871004307,real
2015-07-12,browse_only,1,2015-07-13,true,13052,230,0.017621820410665033,real
2015-07-12,browse_only,3,2015-07-15,true,13052,81,0.006205945448973338,real
2015-07-12,browse_only,7,2015-07-19,true,13052,38,0.0029114311982837877,real
2015-07-12,browse_only,14,2015-07-26,true,13052,35,0.002681581366840331,real
2015-07-12,browse_only,30,2015-08-11,true,13052,7,0.0005363162733680661,real
2015-07-12,cart_no_purchase,1,2015-07-13,true,143,13,0.09090909090909091,real
2015-07-12,cart_no_purchase,3,2015-07-15,true,143,4,0.027972027972027972,real
2015-07-12,cart_no_purchase,7,2015-07-19,true,143,1,0.006993006993006993,real
2015-07-12,cart_no_purchase,14,2015-07-26,true,143,2,0.013986013986013986,real
2015-07-12,cart_no_purchase,30,2015-08-11,true,143,1,0.006993006993006993,real
2015-07-12,first_session_purchase,1,2015-07-13,true,38,4,0.10526315789473684,real
2015-07-12,first_session_purchase,3,2015-07-15,true,38,1,0.02631578947368421,real
2015-07-12,first_session_purchase,7,2015-07-19,true,38,0,0.0,real
2015-07-12,first_session_purchase,14,2015-07-26,true,38,0,0.0,real
2015-07-12,first_session_purchase,30,2015-08-11,true,38,1,0.02631578947368421,real
2015-07-13,all,1,2015-07-14,true,14314,350,0.024451585859997207,real
2015-07-13,all,3,2015-07-16,true,14314,110,0.0076847841274276935,real
2015-07-13,all,7,2015-07-20,true,14314,74,0.005169763867542266,real
2015-07-13,all,14,2015-07-27,true,14314,34,0.0023752969121140144,real
2015-07-13,all,30,2015-08-12,true,14314,15,0.0010479251082855946,real
2015-07-13,browse_only,1,2015-07-14,true,14035,324,0.023085144282151762,real
2015-07-13,browse_only,3,2015-07-16,true,14035,103,0.007338795867474172,real
2015-07-13,browse_only,7,2015-07-20,true,14035,71,0.005058781617385108,real
2015-07-13,browse_only,14,2015-07-27,true,14035,33,0.002351264695404346,real
2015-07-13,browse_only,30,2015-08-12,true,14035,14,0.000997506234413965,real
2015-07-13,cart_no_purchase,1,2015-07-14,true,206,15,0.07281553398058252,real
2015-07-13,cart_no_purchase,3,2015-07-16,true,206,4,0.019417475728155338,real
2015-07-13,cart_no_purchase,7,2015-07-20,true,206,3,0.014563106796116505,real
2015-07-13,cart_no_purchase,14,2015-07-27,true,206,1,0.0048543689320388345,real
2015-07-13,cart_no_purchase,30,2015-08-12,true,206,0,0.0,real
2015-07-13,first_session_purchase,1,2015-07-14,true,73,11,0.1506849315068493,real
2015-07-13,first_session_purchase,3,2015-07-16,true,73,3,0.0410958904109589,real
2015-07-13,first_session_purchase,7,2015-07-20,true,73,0,0.0,real
2015-07-13,first_session_purchase,14,2015-07-27,true,73,0,0.0,real
2015-07-13,first_session_purchase,30,2015-08-12,true,73,1,0.0136986301369863,real
2015-07-14,all,1,2015-07-15,true,14003,342,0.024423337856173677,real
2015-07-14,all,3,2015-07-17,true,14003,86,0.0061415410983360706,real
2015-07-14,all,7,2015-07-21,true,14003,63,0.0044990359208740985,real
2015-07-14,all,14,2015-07-28,true,14003,33,0.002356637863315004,real
2015-07-14,all,30,2015-08-13,true,14003,17,0.0012140255659501536,real
2015-07-14,browse_only,1,2015-07-15,true,13741,316,0.022996870678989884,real
2015-07-14,browse_only,3,2015-07-17,true,13741,79,0.005749217669747471,real
2015-07-14,browse_only,7,2015-07-21,true,13741,59,0.004293719525507605,real
2015-07-14,browse_only,14,2015-07-28,true,13741,32,0.0023287970307837857,real
2015-07-14,browse_only,30,2015-08-13,true,13741,17,0.0012371734226038862,real
2015-07-14,cart_no_purchase,1,2015-07-15,true,202,18,0.0891089108910891,real
2015-07-14,cart_no_purchase,3,2015-07-17,true,202,6,0.0297029702970297,real
2015-07-14,cart_no_purchase,7,2015-07-21,true,202,2,0.009900990099009901,real
2015-07-14,cart_no_purchase,14,2015-07-28,true,202,0,0.0,real
2015-07-14,cart_no_purchase,30,2015-08-13,true,202,0,0.0,real
2015-07-14,first_session_purchase,1,2015-07-15,true,60,8,0.13333333333333333,real
2015-07-14,first_session_purchase,3,2015-07-17,true,60,1,0.016666666666666666,real
2015-07-14,first_session_purchase,7,2015-07-21,true,60,2,0.03333333333333333,real
2015-07-14,first_session_purchase,14,2015-07-28,true,60,1,0.016666666666666666,real
2015-07-14,first_session_purchase,30,2015-08-13,true,60,0,0.0,real
2015-07-15,all,1,2015-07-16,true,12711,329,0.025883093383683425,real
2015-07-15,all,3,2015-07-18,true,12711,77,0.006057745260011014,real
2015-07-15,all,7,2015-07-22,true,12711,72,0.005664385178192117,real
2015-07-15,all,14,2015-07-29,true,12711,32,0.0025175045236409408,real
2015-07-15,all,30,2015-08-14,true,12711,14,0.0011014082290929116,real
2015-07-15,browse_only,1,2015-07-16,true,12447,312,0.025066281031573875,real
2015-07-15,browse_only,3,2015-07-18,true,12447,67,0.005382823170241825,real
2015-07-15,browse_only,7,2015-07-22,true,12447,70,0.005623845103237728,real
2015-07-15,browse_only,14,2015-07-29,true,12447,30,0.002410219329959026,real
2015-07-15,browse_only,30,2015-08-14,true,12447,14,0.0011247690206475456,real
2015-07-15,cart_no_purchase,1,2015-07-16,true,200,10,0.05,real
2015-07-15,cart_no_purchase,3,2015-07-18,true,200,5,0.025,real
2015-07-15,cart_no_purchase,7,2015-07-22,true,200,0,0.0,real
2015-07-15,cart_no_purchase,14,2015-07-29,true,200,0,0.0,real
2015-07-15,cart_no_purchase,30,2015-08-14,true,200,0,0.0,real
2015-07-15,first_session_purchase,1,2015-07-16,true,64,7,0.109375,real
2015-07-15,first_session_purchase,3,2015-07-18,true,64,5,0.078125,real
2015-07-15,first_session_purchase,7,2015-07-22,true,64,2,0.03125,real
2015-07-15,first_session_purchase,14,2015-07-29,true,64,2,0.03125,real
2015-07-15,first_session_purchase,30,2015-08-14,true,64,0,0.0,real
2015-07-16,all,1,2015-07-17,true,10863,231,0.021264843965755315,real
2015-07-16,all,3,2015-07-19,true,10863,57,0.005247169290251312,real
2015-07-16,all,7,2015-07-23,true,10863,49,0.004510724477584461,real
2015-07-16,all,14,2015-07-30,true,10863,23,0.002117278836417196,real
2015-07-16,all,30,2015-08-15,true,10863,7,0.0006443892110834944,real
2015-07-16,browse_only,1,2015-07-17,true,10641,222,0.02086270087397801,real
2015-07-16,browse_only,3,2015-07-19,true,10641,57,0.0053566394135889485,real
2015-07-16,browse_only,7,2015-07-23,true,10641,47,0.0044168781129593085,real
2015-07-16,browse_only,14,2015-07-30,true,10641,22,0.002067474861385208,real
2015-07-16,browse_only,30,2015-08-15,true,10641,7,0.0006578329104407481,real
2015-07-16,cart_no_purchase,1,2015-07-17,true,170,8,0.047058823529411764,real
2015-07-16,cart_no_purchase,3,2015-07-19,true,170,0,0.0,real
2015-07-16,cart_no_purchase,7,2015-07-23,true,170,2,0.011764705882352941,real
2015-07-16,cart_no_purchase,14,2015-07-30,true,170,1,0.0058823529411764705,real
2015-07-16,cart_no_purchase,30,2015-08-15,true,170,0,0.0,real
2015-07-16,first_session_purchase,1,2015-07-17,true,52,1,0.019230769230769232,real
2015-07-16,first_session_purchase,3,2015-07-19,true,52,0,0.0,real
2015-07-16,first_session_purchase,7,2015-07-23,true,52,0,0.0,real
2015-07-16,first_session_purchase,14,2015-07-30,true,52,0,0.0,real
2015-07-16,first_session_purchase,30,2015-08-15,true,52,0,0.0,real
2015-07-17,all,1,2015-07-18,true,10964,191,0.017420649398029914,real
2015-07-17,all,3,2015-07-20,true,10964,127,0.011583363735862823,real
2015-07-17,all,7,2015-07-24,true,10964,54,0.004925209777453484,real
2015-07-17,all,14,2015-07-31,true,10964,27,0.002462604888726742,real
2015-07-17,all,30,2015-08-16,true,10964,7,0.0006384531192995258,real
2015-07-17,browse_only,1,2015-07-18,true,10760,182,0.01691449814126394,real
2015-07-17,browse_only,3,2015-07-20,true,10760,118,0.010966542750929368,real
2015-07-17,browse_only,7,2015-07-24,true,10760,51,0.004739776951672862,real
2015-07-17,browse_only,14,2015-07-31,true,10760,25,0.0023234200743494425,real
2015-07-17,browse_only,30,2015-08-16,true,10760,7,0.0006505576208178438,real
2015-07-17,cart_no_purchase,1,2015-07-18,true,160,7,0.04375,real
2015-07-17,cart_no_purchase,3,2015-07-20,true,160,7,0.04375,real
2015-07-17,cart_no_purchase,7,2015-07-24,true,160,3,0.01875,real
2015-07-17,cart_no_purchase,14,2015-07-31,true,160,1,0.00625,real
2015-07-17,cart_no_purchase,30,2015-08-16,true,160,0,0.0,real
2015-07-17,first_session_purchase,1,2015-07-18,true,44,2,0.045454545454545456,real
2015-07-17,first_session_purchase,3,2015-07-20,true,44,2,0.045454545454545456,real
2015-07-17,first_session_purchase,7,2015-07-24,true,44,0,0.0,real
2015-07-17,first_session_purchase,14,2015-07-31,true,44,1,0.022727272727272728,real
2015-07-17,first_session_purchase,30,2015-08-16,true,44,0,0.0,real
2015-07-18,all,1,2015-07-19,true,8615,197,0.022867092280905398,real
2015-07-18,all,3,2015-07-21,true,8615,92,0.010679048171793383,real
2015-07-18,all,7,2015-07-25,true,8615,48,0.005571677307022635,real
2015-07-18,all,14,2015-08-01,true,8615,21,0.0024376088218224026,real
2015-07-18,all,30,2015-08-17,true,8615,11,0.0012768427161926872,real
2015-07-18,browse_only,1,2015-07-19,true,8451,188,0.022245888060584546,real
2015-07-18,browse_only,3,2015-07-21,true,8451,87,0.010294639687610933,real
2015-07-18,browse_only,7,2015-07-25,true,8451,46,0.005443142823334517,real
2015-07-18,browse_only,14,2015-08-01,true,8451,18,0.002129925452609159,real
2015-07-18,browse_only,30,2015-08-17,true,8451,10,0.0011832919181161993,real
2015-07-18,cart_no_purchase,1,2015-07-19,true,131,6,0.04580152671755725,real
2015-07-18,cart_no_purchase,3,2015-07-21,true,131,4,0.030534351145038167,real
2015-07-18,cart_no_purchase,7,2015-07-25,true,131,1,0.007633587786259542,real
2015-07-18,cart_no_purchase,14,2015-08-01,true,131,3,0.022900763358778626,real
2015-07-18,cart_no_purchase,30,2015-08-17,true,131,1,0.007633587786259542,real
2015-07-18,first_session_purchase,1,2015-07-19,true,33,3,0.09090909090909091,real
2015-07-18,first_session_purchase,3,2015-07-21,true,33,1,0.030303030303030304,real
2015-07-18,first_session_purchase,7,2015-07-25,true,33,1,0.030303030303030304,real
2015-07-18,first_session_purchase,14,2015-08-01,true,33,0,0.0,real
2015-07-18,first_session_purchase,30,2015-08-17,true,33,0,0.0,real
2015-07-19,all,1,2015-07-20,true,9091,247,0.027169728302716974,real
2015-07-19,all,3,2015-07-22,true,9091,83,0.009129908700912992,real
2015-07-19,all,7,2015-07-26,true,9091,55,0.006049939500604994,real
2015-07-19,all,14,2015-08-02,true,9091,16,0.0017599824001759982,real
2015-07-19,all,30,2015-08-18,true,9091,13,0.0014299857001429986,real
2015-07-19,browse_only,1,2015-07-20,true,8913,233,0.026141590934589926,real
2015-07-19,browse_only,3,2015-07-22,true,8913,74,0.008302479524290363,real
2015-07-19,browse_only,7,2015-07-26,true,8913,51,0.00572197913160552,real
2015-07-19,browse_only,14,2015-08-02,true,8913,15,0.001682935038707506,real
2015-07-19,browse_only,30,2015-08-18,true,8913,13,0.0014585437002131718,real
2015-07-19,cart_no_purchase,1,2015-07-20,true,138,8,0.057971014492753624,real
2015-07-19,cart_no_purchase,3,2015-07-22,true,138,5,0.036231884057971016,real
2015-07-19,cart_no_purchase,7,2015-07-26,true,138,2,0.014492753623188406,real
2015-07-19,cart_no_purchase,14,2015-08-02,true,138,1,0.007246376811594203,real
2015-07-19,cart_no_purchase,30,2015-08-18,true,138,0,0.0,real
2015-07-19,first_session_purchase,1,2015-07-20,true,40,6,0.15,real
2015-07-19,first_session_purchase,3,2015-07-22,true,40,4,0.1,real
2015-07-19,first_session_purchase,7,2015-07-26,true,40,2,0.05,real
2015-07-19,first_session_purchase,14,2015-08-02,true,40,0,0.0,real
2015-07-19,first_session_purchase,30,2015-08-18,true,40,0,0.0,real
2015-07-20,all,1,2015-07-21,true,13022,358,0.027491936722469665,real
2015-07-20,all,3,2015-07-23,true,13022,125,0.009599139917063432,real
2015-07-20,all,7,2015-07-27,true,13022,71,0.005452311472892029,real
2015-07-20,all,14,2015-08-03,true,13022,36,0.002764552296114268,real
2015-07-20,all,30,2015-08-19,true,13022,22,0.0016894486254031638,real
2015-07-20,browse_only,1,2015-07-21,true,12727,335,0.026321992614127446,real
2015-07-20,browse_only,3,2015-07-23,true,12727,113,0.008878761687750451,real
2015-07-20,browse_only,7,2015-07-27,true,12727,66,0.005185825410544511,real
2015-07-20,browse_only,14,2015-08-03,true,12727,34,0.0026714858175532334,real
2015-07-20,browse_only,30,2015-08-19,true,12727,22,0.001728608470181504,real
2015-07-20,cart_no_purchase,1,2015-07-21,true,208,14,0.0673076923076923,real
2015-07-20,cart_no_purchase,3,2015-07-23,true,208,9,0.04326923076923077,real
2015-07-20,cart_no_purchase,7,2015-07-27,true,208,4,0.019230769230769232,real
2015-07-20,cart_no_purchase,14,2015-08-03,true,208,1,0.004807692307692308,real
2015-07-20,cart_no_purchase,30,2015-08-19,true,208,0,0.0,real
2015-07-20,first_session_purchase,1,2015-07-21,true,87,9,0.10344827586206896,real
2015-07-20,first_session_purchase,3,2015-07-23,true,87,3,0.034482758620689655,real
2015-07-20,first_session_purchase,7,2015-07-27,true,87,1,0.011494252873563218,real
2015-07-20,first_session_purchase,14,2015-08-03,true,87,1,0.011494252873563218,real
2015-07-20,first_session_purchase,30,2015-08-19,true,87,0,0.0,real
2015-07-21,all,1,2015-07-22,true,11858,348,0.029347276100522852,real
2015-07-21,all,3,2015-07-24,true,11858,117,0.009866756620003372,real
2015-07-21,all,7,2015-07-28,true,11858,66,0.0055658627087198514,real
2015-07-21,all,14,2015-08-04,true,11858,36,0.0030359251138471917,real
2015-07-21,all,30,2015-08-20,true,11858,15,0.0012649687974363299,real
2015-07-21,browse_only,1,2015-07-22,true,11571,321,0.02774176821363754,real
2015-07-21,browse_only,3,2015-07-24,true,11571,110,0.00950652493302221,real
2015-07-21,browse_only,7,2015-07-28,true,11571,61,0.005271800190130498,real
2015-07-21,browse_only,14,2015-08-04,true,11571,31,0.002679111572033532,real
2015-07-21,browse_only,30,2015-08-20,true,11571,14,0.0012099213551119178,real
2015-07-21,cart_no_purchase,1,2015-07-22,true,211,17,0.08056872037914692,real
2015-07-21,cart_no_purchase,3,2015-07-24,true,211,5,0.023696682464454975,real
2015-07-21,cart_no_purchase,7,2015-07-28,true,211,4,0.018957345971563982,real
2015-07-21,cart_no_purchase,14,2015-08-04,true,211,3,0.014218009478672985,real
2015-07-21,cart_no_purchase,30,2015-08-20,true,211,1,0.004739336492890996,real
2015-07-21,first_session_purchase,1,2015-07-22,true,76,10,0.13157894736842105,real
2015-07-21,first_session_purchase,3,2015-07-24,true,76,2,0.02631578947368421,real
2015-07-21,first_session_purchase,7,2015-07-28,true,76,1,0.013157894736842105,real
2015-07-21,first_session_purchase,14,2015-08-04,true,76,2,0.02631578947368421,real
2015-07-21,first_session_purchase,30,2015-08-20,true,76,0,0.0,real
2015-07-22,all,1,2015-07-23,true,11053,341,0.03085135257396182,real
2015-07-22,all,3,2015-07-25,true,11053,87,0.007871166199221931,real
2015-07-22,all,7,2015-07-29,true,11053,44,0.003980819686962816,real
2015-07-22,all,14,2015-08-05,true,11053,34,0.003076087939925812,real
2015-07-22,all,30,2015-08-21,true,11053,11,0.000995204921740704,real
2015-07-22,browse_only,1,2015-07-23,true,10758,321,0.029838259899609594,real
2015-07-22,browse_only,3,2015-07-25,true,10758,77,0.007157464212678937,real
2015-07-22,browse_only,7,2015-07-29,true,10758,40,0.0037181632273656814,real
2015-07-22,browse_only,14,2015-08-05,true,10758,32,0.002974530581892545,real
2015-07-22,browse_only,30,2015-08-21,true,10758,9,0.0008365867261572784,real
2015-07-22,cart_no_purchase,1,2015-07-23,true,212,14,0.0660377358490566,real
2015-07-22,cart_no_purchase,3,2015-07-25,true,212,8,0.03773584905660377,real
2015-07-22,cart_no_purchase,7,2015-07-29,true,212,3,0.014150943396226415,real
2015-07-22,cart_no_purchase,14,2015-08-05,true,212,2,0.009433962264150943,real
2015-07-22,cart_no_purchase,30,2015-08-21,true,212,2,0.009433962264150943,real
2015-07-22,first_session_purchase,1,2015-07-23,true,83,6,0.07228915662650602,real
2015-07-22,first_session_purchase,3,2015-07-25,true,83,2,0.024096385542168676,real
2015-07-22,first_session_purchase,7,2015-07-29,true,83,1,0.012048192771084338,real
2015-07-22,first_session_purchase,14,2015-08-05,true,83,0,0.0,real
2015-07-22,first_session_purchase,30,2015-08-21,true,83,0,0.0,real
2015-07-23,all,1,2015-07-24,true,10831,305,0.028159911365524884,real
2015-07-23,all,3,2015-07-26,true,10831,71,0.006555258055581202,real
2015-07-23,all,7,2015-07-30,true,10831,52,0.004801034068876373,real
2015-07-23,all,14,2015-08-06,true,10831,24,0.0022158618779429414,real
2015-07-23,all,30,2015-08-22,true,10831,19,0.0017542239867048288,real
2015-07-23,browse_only,1,2015-07-24,true,10541,289,0.02741675362868798,real
2015-07-23,browse_only,3,2015-07-26,true,10541,67,0.006356133194194099,real
2015-07-23,browse_only,7,2015-07-30,true,10541,47,0.004458780001897353,real
2015-07-23,browse_only,14,2015-08-06,true,10541,23,0.002181956171141258,real
2015-07-23,browse_only,30,2015-08-22,true,10541,19,0.0018024855326819087,real
2015-07-23,cart_no_purchase,1,2015-07-24,true,218,6,0.027522935779816515,real
2015-07-23,cart_no_purchase,3,2015-07-26,true,218,3,0.013761467889908258,real
2015-07-23,cart_no_purchase,7,2015-07-30,true,218,0,0.0,real
2015-07-23,cart_no_purchase,14,2015-08-06,true,218,1,0.0045871559633027525,real
2015-07-23,cart_no_purchase,30,2015-08-22,true,218,0,0.0,real
2015-07-23,first_session_purchase,1,2015-07-24,true,72,10,0.1388888888888889,real
2015-07-23,first_session_purchase,3,2015-07-26,true,72,1,0.013888888888888888,real
2015-07-23,first_session_purchase,7,2015-07-30,true,72,5,0.06944444444444445,real
2015-07-23,first_session_purchase,14,2015-08-06,true,72,0,0.0,real
2015-07-23,first_session_purchase,30,2015-08-22,true,72,0,0.0,real
2015-07-24,all,1,2015-07-25,true,12409,210,0.016923200902570715,real
2015-07-24,all,3,2015-07-27,true,12409,127,0.01023450721250705,real
2015-07-24,all,7,2015-07-31,true,12409,45,0.00362640019340801,real
2015-07-24,all,14,2015-08-07,true,12409,39,0.0031428801676202755,real
2015-07-24,all,30,2015-08-23,true,12409,7,0.0005641066967523572,real
2015-07-24,browse_only,1,2015-07-25,true,12215,204,0.016700777732296355,real
2015-07-24,browse_only,3,2015-07-27,true,12215,120,0.009823986901350798,real
2015-07-24,browse_only,7,2015-07-31,true,12215,42,0.0034383954154727794,real
2015-07-24,browse_only,14,2015-08-07,true,12215,36,0.0029471960704052394,real
2015-07-24,browse_only,30,2015-08-23,true,12215,7,0.0005730659025787965,real
2015-07-24,cart_no_purchase,1,2015-07-25,true,163,5,0.03067484662576687,real
2015-07-24,cart_no_purchase,3,2015-07-27,true,163,5,0.03067484662576687,real
2015-07-24,cart_no_purchase,7,2015-07-31,true,163,0,0.0,real
2015-07-24,cart_no_purchase,14,2015-08-07,true,163,1,0.006134969325153374,real
2015-07-24,cart_no_purchase,30,2015-08-23,true,163,0,0.0,real
2015-07-24,first_session_purchase,1,2015-07-25,true,31,1,0.03225806451612903,real
2015-07-24,first_session_purchase,3,2015-07-27,true,31,2,0.06451612903225806,real
2015-07-24,first_session_purchase,7,2015-07-31,true,31,3,0.0967741935483871,real
2015-07-24,first_session_purchase,14,2015-08-07,true,31,2,0.06451612903225806,real
2015-07-24,first_session_purchase,30,2015-08-23,true,31,0,0.0,real
2015-07-25,all,1,2015-07-26,true,13832,532,0.038461538461538464,real
2015-07-25,all,3,2015-07-28,true,13832,98,0.00708502024291498,real
2015-07-25,all,7,2015-08-01,true,13832,54,0.003903990746096009,real
2015-07-25,all,14,2015-08-08,true,13832,28,0.0020242914979757085,real
2015-07-25,all,30,2015-08-24,true,13832,25,0.001807403123192597,real
2015-07-25,browse_only,1,2015-07-26,true,13649,522,0.03824456004102865,real
2015-07-25,browse_only,3,2015-07-28,true,13649,97,0.007106747747087699,real
2015-07-25,browse_only,7,2015-08-01,true,13649,53,0.0038830683566561655,real
2015-07-25,browse_only,14,2015-08-08,true,13649,28,0.002051432339365521,real
2015-07-25,browse_only,30,2015-08-24,true,13649,25,0.001831636017290644,real
2015-07-25,cart_no_purchase,1,2015-07-26,true,147,10,0.06802721088435375,real
2015-07-25,cart_no_purchase,3,2015-07-28,true,147,1,0.006802721088435374,real
2015-07-25,cart_no_purchase,7,2015-08-01,true,147,1,0.006802721088435374,real
2015-07-25,cart_no_purchase,14,2015-08-08,true,147,0,0.0,real
2015-07-25,cart_no_purchase,30,2015-08-24,true,147,0,0.0,real
2015-07-25,first_session_purchase,1,2015-07-26,true,36,0,0.0,real
2015-07-25,first_session_purchase,3,2015-07-28,true,36,0,0.0,real
2015-07-25,first_session_purchase,7,2015-08-01,true,36,0,0.0,real
2015-07-25,first_session_purchase,14,2015-08-08,true,36,0,0.0,real
2015-07-25,first_session_purchase,30,2015-08-24,true,36,0,0.0,real
2015-07-26,all,1,2015-07-27,true,15254,568,0.037236134784318864,real
2015-07-26,all,3,2015-07-29,true,15254,95,0.006227874655827979,real
2015-07-26,all,7,2015-08-02,true,15254,56,0.0036711682181722826,real
2015-07-26,all,14,2015-08-09,true,15254,23,0.001507801232463616,real
2015-07-26,all,30,2015-08-25,true,15254,16,0.0010489052051920807,real
2015-07-26,browse_only,1,2015-07-27,true,15054,556,0.03693370532748771,real
2015-07-26,browse_only,3,2015-07-29,true,15054,92,0.006111332536203003,real
2015-07-26,browse_only,7,2015-08-02,true,15054,53,0.003520658961073469,real
2015-07-26,browse_only,14,2015-08-09,true,15054,23,0.0015278331340507507,real
2015-07-26,browse_only,30,2015-08-25,true,15054,16,0.001062840441078783,real
2015-07-26,cart_no_purchase,1,2015-07-27,true,159,10,0.06289308176100629,real
2015-07-26,cart_no_purchase,3,2015-07-29,true,159,3,0.018867924528301886,real
2015-07-26,cart_no_purchase,7,2015-08-02,true,159,3,0.018867924528301886,real
2015-07-26,cart_no_purchase,14,2015-08-09,true,159,0,0.0,real
2015-07-26,cart_no_purchase,30,2015-08-25,true,159,0,0.0,real
2015-07-26,first_session_purchase,1,2015-07-27,true,41,2,0.04878048780487805,real
2015-07-26,first_session_purchase,3,2015-07-29,true,41,0,0.0,real
2015-07-26,first_session_purchase,7,2015-08-02,true,41,0,0.0,real
2015-07-26,first_session_purchase,14,2015-08-09,true,41,0,0.0,real
2015-07-26,first_session_purchase,30,2015-08-25,true,41,0,0.0,real
2015-07-27,all,1,2015-07-28,true,13304,390,0.02931449188214071,real
2015-07-27,all,3,2015-07-30,true,13304,112,0.00841852074564041,real
2015-07-27,all,7,2015-08-03,true,13304,84,0.006313890559230307,real
2015-07-27,all,14,2015-08-10,true,13304,33,0.0024804570054119063,real
2015-07-27,all,30,2015-08-26,true,13304,23,0.0017288033674082983,real
2015-07-27,browse_only,1,2015-07-28,true,13015,358,0.027506723011909335,real
2015-07-27,browse_only,3,2015-07-30,true,13015,102,0.007837111025739531,real
2015-07-27,browse_only,7,2015-08-03,true,13015,79,0.006069919323857088,real
2015-07-27,browse_only,14,2015-08-10,true,13015,31,0.0023818670764502495,real
2015-07-27,browse_only,30,2015-08-26,true,13015,21,0.0016135228582404917,real
2015-07-27,cart_no_purchase,1,2015-07-28,true,205,23,0.11219512195121951,real
2015-07-27,cart_no_purchase,3,2015-07-30,true,205,6,0.02926829268292683,real
2015-07-27,cart_no_purchase,7,2015-08-03,true,205,4,0.01951219512195122,real
2015-07-27,cart_no_purchase,14,2015-08-10,true,205,1,0.004878048780487805,real
2015-07-27,cart_no_purchase,30,2015-08-26,true,205,2,0.00975609756097561,real
2015-07-27,first_session_purchase,1,2015-07-28,true,84,9,0.10714285714285714,real
2015-07-27,first_session_purchase,3,2015-07-30,true,84,4,0.047619047619047616,real
2015-07-27,first_session_purchase,7,2015-08-03,true,84,1,0.011904761904761904,real
2015-07-27,first_session_purchase,14,2015-08-10,true,84,1,0.011904761904761904,real
2015-07-27,first_session_purchase,30,2015-08-26,true,84,0,0.0,real
2015-07-28,all,1,2015-07-29,true,10892,323,0.029654792508262945,real
2015-07-28,all,3,2015-07-31,true,10892,98,0.008997429305912597,real
